Year,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb
2014,Greg Olsen,CAR,29,TE,16,16,123,84,0.683,1008,12,6,55,61,38,8.2,5.3,63,1
2014,Le'Veon Bell,PIT,22,RB,16,16,105,83,0.79,854,10.3,3,41,60,48,8.1,5.2,53.4,0
2014,Anquan Boldin,SFO,34,WR,16,16,130,83,0.638,1062,12.8,5,56,56.2,76,8.2,5.2,66.4,0
2014,Rob Gronkowski,NWE,25,TE,15,10,131,82,0.626,1124,13.7,12,60,55.7,46,8.6,5.5,74.9,0
2014,T.Y. Hilton,IND,25,WR,15,15,131,82,0.626,1345,16.4,7,64,56.5,73,10.3,5.5,89.7,3
2014,Roddy White,ATL,33,WR,14,14,125,80,0.64,921,11.5,7,55,56,39,7.4,5.7,65.8,3
2014,Steve Smith Sr.,BAL,35,WR,16,16,134,79,0.59,1065,13.5,6,45,47,80,7.9,4.9,66.6,2
2014,Keenan Allen,SDG,22,WR,14,14,121,77,0.636,783,10.2,4,41,49.6,35,6.5,5.5,55.9,2
2014,DeAndre Hopkins,HOU,22,WR,16,16,127,76,0.598,1210,15.9,6,57,53.5,76,9.5,4.8,75.6,2
2014,Eric Decker,NYJ,27,WR,15,15,115,74,0.643,962,13,5,47,53.9,74,8.4,4.9,64.1,0
2014,Brandon LaFell,NWE,28,WR,16,13,119,74,0.622,953,12.9,7,50,52.9,56,8,4.6,59.6,1
2014,Kelvin Benjamin,CAR,23,WR,16,15,145,73,0.503,1008,13.8,9,52,43.4,51,7,4.6,63,1
2014,James Jones,OAK,30,WR,16,10,112,73,0.652,666,9.1,6,40,42.9,42,5.9,4.6,41.6,3
2014,Calvin Johnson,DET,29,WR,13,13,128,71,0.555,1077,15.2,8,59,53.9,67,8.4,5.5,82.8,0
2014,Rueben Randle,NYG,23,WR,16,13,127,71,0.559,938,13.2,3,48,48,49,7.4,4.4,58.6,0
2014,Vincent Jackson,TAM,31,WR,16,16,142,70,0.493,1002,14.3,2,50,46.5,50,7.1,4.4,62.6,1
2014,Antonio Gates,SDG,34,TE,16,14,98,69,0.704,821,11.9,12,44,66.3,34,8.4,4.3,51.3,1
2014,A.J. Green,CIN,26,WR,13,13,117,69,0.59,1041,15.1,6,46,53,81,8.9,5.3,80.1,3
2014,Michael Crabtree,SFO,27,WR,16,16,108,68,0.63,698,10.3,4,35,44.4,51,6.5,4.3,43.6,0
2014,Mike Evans,TAM,21,WR,15,15,122,68,0.557,1051,15.5,12,46,46.7,56,8.6,4.5,70.1,0
2014,Pierre Garcon,WAS,28,WR,16,14,105,68,0.648,752,11.1,3,33,45.7,70,7.2,4.3,47,0
2014,Travis Kelce,KAN,25,TE,16,11,87,67,0.77,862,12.9,5,46,69,34,9.9,4.2,53.9,4
2014,Jordan Matthews,PHI,22,WR,16,10,103,67,0.65,872,13,8,43,52.4,44,8.5,4.2,54.5,0
2014,Mike Wallace,MIA,28,WR,16,16,115,67,0.583,862,12.9,10,47,50.4,50,7.5,4.2,53.9,2
2014,Doug Baldwin,SEA,26,WR,16,16,98,66,0.673,825,12.5,3,43,51,49,8.4,4.1,51.6,0
2014,Fred Jackson,BUF,33,RB,14,9,90,66,0.733,501,7.6,1,26,46.7,34,5.6,4.7,35.8,5
2014,Heath Miller,PIT,32,TE,16,16,91,66,0.725,761,11.5,3,43,63.7,49,8.4,4.1,47.6,1
2014,Sammy Watkins,BUF,21,WR,16,16,128,65,0.508,982,15.1,6,48,46.9,84,7.7,4.1,61.4,1
2014,Robert Woods,BUF,22,WR,16,15,104,65,0.625,699,10.8,5,35,47.1,37,6.7,4.1,43.7,1
2014,Reggie Wayne,IND,36,WR,15,15,116,64,0.552,779,12.2,2,40,45.7,80,6.7,4.3,51.9,1
2014,Jason Witten,DAL,32,TE,16,16,90,64,0.711,703,11,5,48,58.9,34,7.8,4,43.9,0
2014,Larry Donnell,NYG,26,TE,16,12,92,63,0.685,623,9.9,6,36,55.4,32,6.8,3.9,38.9,4
2014,Larry Fitzgerald,ARI,31,WR,14,13,103,63,0.612,784,12.4,2,39,49.5,80,7.6,4.5,56,1
2014,Andrew Hawkins,CLE,28,WR,15,15,112,63,0.563,824,13.1,2,44,46.4,65,7.4,4.2,54.9,0
2014,Kenny Stills,NOR,22,WR,15,7,83,63,0.759,931,14.8,3,47,72.3,69,11.2,4.2,62.1,1
2014,Delanie Walker,TEN,30,TE,15,14,106,63,0.594,890,14.1,4,34,45.3,68,8.4,4.2,59.3,2
2014,Jermaine Gresham,CIN,26,TE,15,15,79,62,0.785,460,7.4,5,24,53.2,23,5.8,4.1,30.7,3
2014,Eddie Royal,SDG,28,WR,16,11,91,62,0.681,778,12.5,7,39,52.7,47,8.5,3.9,48.6,1
2014,Brandon Marshall,CHI,30,WR,13,13,106,61,0.575,721,11.8,8,41,50.9,47,6.8,4.7,55.5,1
2014,Dwayne Bowe,KAN,30,WR,15,15,95,60,0.632,754,12.6,0,42,56.8,37,7.9,4,50.3,2
2014,Marques Colston,NOR,31,WR,16,13,100,59,0.59,902,15.3,5,45,58,57,9,3.7,56.4,1
2014,Greg Jennings,MIN,31,WR,16,13,92,59,0.641,742,12.6,6,40,52.2,38,8.1,3.7,46.4,1
2014,Charles Clay,MIA,25,TE,14,14,84,58,0.69,605,10.4,3,31,50,41,7.2,4.1,43.2,0
2014,Zach Ertz,PHI,24,TE,16,5,89,58,0.652,702,12.1,3,42,58.4,35,7.9,3.6,43.9,1
2014,Mychal Rivera,OAK,24,TE,16,10,99,58,0.586,534,9.2,4,29,45.5,33,5.4,3.6,33.4,3
2014,DeMarco Murray,DAL,26,RB,16,16,64,57,0.891,416,7.3,0,17,54.7,34,6.5,3.6,26,5
2014,Kendall Wright,TEN,25,WR,14,11,93,57,0.613,715,12.5,6,32,44.1,48,7.7,4.1,51.1,1
2014,DeSean Jackson,WAS,28,WR,15,13,95,56,0.589,1169,20.9,6,37,49.5,81,12.3,3.7,77.9,0
2014,Mohamed Sanu,CIN,25,WR,16,13,98,56,0.571,790,14.1,5,38,49,76,8.1,3.5,49.4,0
2014,Riley Cooper,PHI,27,WR,16,16,95,55,0.579,577,10.5,3,25,47.4,50,6.1,3.4,36.1,1
2014,Brandin Cooks,NOR,21,WR,10,7,69,53,0.768,550,10.4,3,25,58,50,8,5.3,55,1
2014,Cecil Shorts,JAX,27,WR,13,12,110,53,0.482,557,10.5,1,27,40.9,53,5.1,4.1,42.8,1
2014,Markus Wheaton,PIT,23,WR,16,11,86,53,0.616,644,12.2,2,34,52.3,47,7.5,3.3,40.3,0
2014,Jared Cook,STL,27,TE,16,6,99,52,0.525,634,12.2,3,32,45.5,59,6.4,3.3,39.6,0
2014,Malcom Floyd,SDG,33,WR,16,16,92,52,0.565,856,16.5,6,39,50,59,9.3,3.3,53.5,0
2014,Shane Vereen,NWE,25,RB,16,6,77,52,0.675,447,8.6,3,24,41.6,49,5.8,3.3,27.9,0
2014,Harry Douglas,ATL,30,WR,12,6,74,51,0.689,556,10.9,2,29,55.4,41,7.5,4.3,46.3,0
2014,Coby Fleener,IND,26,TE,16,12,92,51,0.554,774,15.2,8,40,50,73,8.4,3.2,48.4,0
2014,Percy Harvin,2TM,26,WR,13,12,78,51,0.654,483,9.5,1,46,48.7,45,6.2,3.9,37.2,3
2014,Allen Hurns,JAX,23,WR,16,8,97,51,0.526,677,13.3,6,26,38.1,63,7,3.2,42.3,0
2014,Jordan Reed,WAS,24,TE,11,2,65,50,0.769,465,9.3,0,23,52.3,30,7.2,4.5,42.3,1
2014,Torrey Smith,BAL,25,WR,16,16,92,49,0.533,767,15.7,11,38,45.7,53,8.3,3.1,47.9,0
2014,Wes Welker,DEN,33,WR,14,8,64,49,0.766,464,9.5,2,24,56.3,39,7.3,3.5,33.1,0
2014,Kenny Britt,STL,26,WR,16,13,84,48,0.571,748,15.6,3,33,50,63,8.9,3,46.8,0
2014,John Brown,ARI,24,WR,16,5,102,48,0.471,696,14.5,5,31,36.3,75,6.8,3,43.5,0
2014,Jerricho Cotchery,CAR,32,WR,15,13,78,48,0.615,580,12.1,1,29,53.8,47,7.4,3.2,38.7,0
2014,Owen Daniels,BAL,32,TE,15,13,79,48,0.608,527,11,4,32,54.4,39,6.7,3.2,35.1,0
2014,Allen Robinson,JAX,21,WR,10,8,81,48,0.593,548,11.4,2,26,49.4,54,6.8,4.8,54.8,0
2014,Miles Austin,CLE,30,WR,12,11,73,47,0.644,568,12.1,2,34,54.8,31,7.8,3.9,47.3,0
2014,Scott Chandler,BUF,29,TE,16,5,70,47,0.671,497,10.6,3,28,52.9,37,7.1,2.9,31.1,0
2014,Michael Floyd,ARI,25,WR,16,14,99,47,0.475,841,17.9,6,34,39.4,63,8.5,2.9,52.6,3
2014,Andre Holmes,OAK,26,WR,16,13,99,47,0.475,693,14.7,4,32,41.4,77,7,2.9,43.3,0
2014,Andre Ellington,ARI,25,RB,12,12,64,46,0.719,395,8.6,2,19,40.6,81,6.2,3.8,32.9,2
2014,Benny Cunningham,STL,24,RB,16,2,52,45,0.865,352,7.8,1,21,51.9,19,6.8,2.8,22,2
2014,Pierre Thomas,NOR,30,RB,11,3,55,45,0.818,378,8.4,1,19,49.1,39,6.9,4.1,34.4,0
2014,Matt Asiata,MIN,27,RB,15,9,63,44,0.698,312,7.1,1,7,38.1,41,5,2.9,20.8,1
2014,Justin Forsett,BAL,29,RB,16,14,59,44,0.746,263,6,0,10,39,26,4.5,2.8,16.4,1
2014,Giovani Bernard,CIN,23,RB,13,9,59,43,0.729,349,8.1,2,14,37.3,46,5.9,3.3,26.8,0
2014,Julius Thomas,DEN,26,TE,13,10,62,43,0.694,489,11.4,12,30,59.7,35,7.9,3.3,37.6,1
2014,Roy Helu,WAS,26,RB,14,0,47,42,0.894,477,11.4,2,16,46.8,55,10.1,3,34.1,2
2014,Eddie Lacy,GNB,24,RB,16,16,55,42,0.764,427,10.2,4,18,52.7,67,7.8,2.6,26.7,3
2014,Jarius Wright,MIN,25,WR,16,7,62,42,0.677,588,14,2,25,51.6,87,9.5,2.6,36.8,0
2014,Chris Hogan,BUF,27,WR,16,2,61,41,0.672,426,10.4,4,20,42.6,31,7,2.6,26.6,2
2014,Reggie Bush,DET,29,RB,11,9,56,40,0.714,253,6.3,0,13,39.3,28,4.5,3.6,23,0
2014,Jamaal Charles,KAN,28,RB,15,15,59,40,0.678,291,7.3,5,16,37.3,30,4.9,2.7,19.4,5
2014,Darren Sproles,PHI,31,RB,15,0,62,40,0.645,387,9.7,0,18,41.9,57,6.2,2.7,25.8,4
2014,Nate Washington,TEN,31,WR,16,11,72,40,0.556,647,16.2,2,26,52.8,80,9,2.5,40.4,0
2014,Brian Hartline,MIA,28,WR,16,16,63,39,0.619,474,12.2,2,27,54,35,7.5,2.4,29.6,1
2014,Niles Paul,WAS,25,TE,16,7,52,39,0.75,507,13,1,19,63.5,50,9.8,2.4,31.7,1
2014,Davante Adams,GNB,22,WR,16,11,66,38,0.576,446,11.7,3,23,48.5,45,6.8,2.4,27.9,0
2014,Jace Amaro,NYJ,22,TE,14,4,53,38,0.717,345,9.1,2,20,49.1,43,6.5,2.7,24.6,1
2014,Ahmad Bradshaw,IND,28,RB,10,1,47,38,0.809,300,7.9,6,20,61.7,22,6.4,3.8,30,3
2014,Travaris Cadet,NOR,25,RB,15,1,51,38,0.745,296,7.8,1,15,51,31,5.8,2.5,19.7,2
2014,Arian Foster,HOU,28,RB,13,13,59,38,0.644,327,8.6,5,15,35.6,56,5.5,2.9,25.2,2
2014,Devin Hester,ATL,32,WR,16,1,59,38,0.644,504,13.3,2,22,49.2,46,8.5,2.4,31.5,2
2014,Jermaine Kearse,SEA,24,WR,15,14,69,38,0.551,537,14.1,1,21,42,60,7.8,2.5,35.8,0
2014,Jeremy Kerley,NYJ,26,WR,16,7,75,38,0.507,409,10.8,1,21,41.3,33,5.5,2.4,25.6,1
2014,Lamar Miller,MIA,23,RB,16,16,52,38,0.731,275,7.2,1,10,46.2,20,5.3,2.4,17.2,3
2014,Hakeem Nicks,IND,26,WR,16,6,68,38,0.559,405,10.7,4,18,41.2,29,6,2.4,25.3,0
2014,Cole Beasley,DAL,25,WR,16,2,49,37,0.755,420,11.4,4,26,67.3,45,8.6,2.3,26.3,2
2014,Marqise Lee,JAX,23,WR,13,8,69,37,0.536,422,11.4,1,21,44.9,37,6.1,2.8,32.5,0
2014,Marshawn Lynch,SEA,28,RB,16,14,48,37,0.771,367,9.9,4,16,45.8,39,7.6,2.3,22.9,3
2014,Marcel Reece,OAK,29,RB,15,15,59,37,0.627,265,7.2,1,12,42.4,19,4.5,2.5,17.7,1
2014,Terrance Williams,DAL,25,WR,16,16,66,37,0.561,621,16.8,8,30,53,51,9.4,2.3,38.8,0
2014,Taylor Gabriel,CLE,23,WR,16,2,72,36,0.5,621,17.3,1,26,40.3,70,8.6,2.3,38.8,0
2014,Darren McFadden,OAK,27,RB,16,12,56,36,0.643,212,5.9,0,8,33.9,23,3.8,2.3,13.3,1
2014,Branden Oliver,SDG,23,RB,14,7,45,36,0.8,271,7.5,1,11,46.7,50,6,2.6,19.4,0
2014,Preston Parker,NYG,27,WR,16,7,56,36,0.643,418,11.6,2,26,53.6,42,7.5,2.3,26.1,2
2014,Andre Roberts,WAS,26,WR,16,4,73,36,0.493,453,12.6,2,28,45.2,61,6.2,2.3,28.3,4
2014,Stevie Johnson,SFO,28,WR,13,1,50,35,0.7,435,12.4,3,24,62,32,8.7,2.7,33.5,0
2014,C.J. Anderson,DEN,23,RB,15,7,44,34,0.773,324,9.5,2,14,54.5,51,7.4,2.3,21.6,1
2014,Jason Avant,2TM,31,WR,16,0,62,34,0.548,353,10.4,1,40,45.2,41,5.7,2.1,22.1,0
2014,Joique Bell,DET,28,RB,15,6,53,34,0.642,322,9.5,1,14,43.4,28,6.1,2.3,21.5,5
2014,Theo Riddick,DET,23,RB,14,2,50,34,0.68,316,9.3,4,14,42,41,6.3,2.4,22.6,0
2014,John Carlson,ARI,30,RB,16,12,55,33,0.6,350,10.6,1,17,41.8,32,6.4,2.1,21.9,0
2014,Cordarrelle Patterson,MIN,23,WR,16,7,67,33,0.493,384,11.6,1,20,41.8,28,5.7,2.1,24,1
2014,Bobby Rainey,TAM,27,RB,15,5,45,33,0.733,315,9.5,1,13,46.7,34,7,2.2,21,3
2014,Brent Celek,PHI,29,TE,16,15,51,32,0.627,340,10.6,1,16,51,37,6.7,2,21.3,1
2014,Donte Moncrief,IND,21,WR,16,2,49,32,0.653,444,13.9,3,15,44.9,79,9.1,2,27.8,0
2014,Tavon Austin,STL,24,WR,15,8,44,31,0.705,242,7.8,0,12,50,28,5.5,2.1,16.1,5
2014,Charles Johnson,MIN,25,WR,12,6,59,31,0.525,475,15.3,2,19,47.5,56,8.1,2.6,39.6,1
2014,Damaris Johnson,HOU,25,WR,16,8,49,31,0.633,331,10.7,1,15,40.8,44,6.8,1.9,20.7,2
2014,Louis Murphy,TAM,27,WR,11,3,56,31,0.554,380,12.3,2,14,48.2,54,6.8,2.8,34.5,1
2014,Levine Toilolo,ATL,23,TE,16,16,54,31,0.574,238,7.7,2,15,40.7,20,4.4,1.9,14.9,1
2014,Stedman Bailey,STL,24,WR,14,3,46,30,0.652,435,14.5,1,19,63,38,9.5,2.1,31.1,0
2014,Devonta Freeman,ATL,22,RB,16,0,37,30,0.811,225,7.5,1,8,45.9,36,6.1,1.9,14.1,1
2014,Rashad Jennings,NYG,29,RB,11,9,41,30,0.732,226,7.5,0,8,34.1,27,5.5,2.7,20.5,1
2014,Dwayne Allen,IND,24,TE,13,13,50,29,0.58,395,13.6,8,24,52,41,7.9,2.2,30.4,1
2014,Donald Brown,SDG,27,RB,13,3,41,29,0.707,211,7.3,0,7,34.1,24,5.1,2.2,16.2,1
2014,Brandon Gibson,MIA,27,WR,14,5,51,29,0.569,295,10.2,1,14,43.1,40,5.8,2.1,21.1,2
2014,Mark Ingram,NOR,25,RB,13,9,36,29,0.806,145,5,0,5,38.9,14,4,2.2,11.2,3
2014,Andrew Quarless,GNB,26,TE,16,11,46,29,0.63,323,11.1,3,20,58.7,34,7,1.8,20.2,0
2014,Paul Richardson,SEA,22,WR,15,6,44,29,0.659,271,9.3,1,16,50,32,6.2,1.9,18.1,1
2014,Jacquizz Rodgers,ATL,24,RB,16,1,40,29,0.725,173,6,1,9,40,14,4.3,1.8,10.8,1
2014,Justin Hunter,TEN,23,WR,12,8,67,28,0.418,498,17.8,3,20,37.3,75,7.4,2.3,41.5,0
2014,LeSean McCoy,PHI,26,RB,16,16,37,28,0.757,155,5.5,0,10,43.2,18,4.2,1.8,9.7,4
2014,Danny Amendola,NWE,29,WR,16,4,42,27,0.643,200,7.4,1,12,42.9,21,4.8,1.7,12.5,0
2014,Jeremy Hill,CIN,22,RB,16,8,32,27,0.844,215,8,0,7,46.9,38,6.7,1.7,13.4,5
2014,Lance Kendricks,STL,26,TE,16,14,38,27,0.711,259,9.6,5,17,63.2,23,6.8,1.7,16.2,0
2014,Jerick McKinnon,MIN,22,RB,11,6,41,27,0.659,135,5,0,7,24.4,17,3.3,2.5,12.3,0
2014,Trent Richardson,IND,24,RB,15,12,34,27,0.794,229,8.5,0,9,50,24,6.7,1.8,15.3,2
2014,Martavis Bryant,PIT,23,WR,10,3,48,26,0.542,549,21.1,8,16,45.8,94,11.4,2.6,54.9,0
2014,Vernon Davis,SFO,30,TE,14,14,50,26,0.52,245,9.4,2,11,36,29,4.9,1.9,17.5,0
2014,Clay Harbor,JAX,27,TE,13,8,35,26,0.743,289,11.1,1,12,42.9,59,8.3,2,22.2,0
2014,Dexter McCluster,TEN,25,WR,14,2,36,26,0.722,197,7.6,1,10,44.4,25,5.5,1.9,14.1,1
2014,Tim Wright,NWE,24,TE,16,2,33,26,0.788,259,10,6,18,66.7,30,7.8,1.6,16.2,0
2014,Eric Ebron,DET,21,TE,13,7,47,25,0.532,248,9.9,1,14,44.7,22,5.3,1.9,19.1,0
2014,Anthony Fasano,KAN,30,TE,15,13,36,25,0.694,226,9,4,15,52.8,22,6.3,1.7,15.1,0
2014,Brian Quick,STL,25,WR,7,7,39,25,0.641,375,15,3,20,59,51,9.6,3.6,53.6,0
2014,Jonathan Stewart,CAR,27,RB,13,8,31,25,0.806,181,7.2,1,7,51.6,22,5.8,1.9,13.9,2
2014,Jordan Todman,JAX,24,RB,16,1,37,25,0.676,198,7.9,1,6,24.3,26,5.4,1.6,12.4,0
2014,Kamar Aiken,BAL,25,WR,16,0,32,24,0.75,267,11.1,3,15,68.8,24,8.3,1.5,16.7,0
2014,Marlon Brown,BAL,23,WR,14,1,31,24,0.774,255,10.6,0,16,58.1,22,8.2,1.7,18.2,0
2014,Jordan Cameron,CLE,26,TE,10,9,48,24,0.5,424,17.7,2,13,31.3,81,8.8,2.4,42.4,0
2014,Josh Gordon,CLE,23,WR,5,5,47,24,0.511,303,12.6,0,16,40.4,32,6.4,4.8,60.6,0
2014,Chris Johnson,NYJ,29,RB,16,6,34,24,0.706,151,6.3,1,9,38.2,26,4.4,1.5,9.4,1
2014,Jeremy Ross,DET,26,WR,16,13,35,24,0.686,314,13.1,1,15,51.4,59,9,1.5,19.6,4
2014,Kyle Rudolph,MIN,25,TE,9,8,34,24,0.706,231,9.6,2,13,64.7,23,6.8,2.7,25.7,1
2014,Dion Sims,MIA,23,TE,14,2,36,24,0.667,284,11.8,2,13,58.3,38,7.9,1.7,20.3,0
2014,Victor Cruz,NYG,28,WR,6,6,41,23,0.561,337,14.7,1,13,43.9,61,8.2,3.8,56.2,0
2014,Jeff Cumberland,NYJ,27,TE,16,14,47,23,0.489,247,10.7,3,12,36.2,28,5.3,1.4,15.4,0
2014,Chase Ford,MIN,24,TE,11,5,35,23,0.657,258,11.2,1,15,57.1,22,7.4,2.1,23.5,0
2014,Denard Robinson,JAX,24,RB,13,9,31,23,0.742,124,5.4,0,7,32.3,19,4,1.8,9.5,2
2014,De'Anthony Thomas,KAN,21,RB,12,3,31,23,0.742,156,6.8,0,8,38.7,30,5,1.9,13,0
2014,Jaron Brown,ARI,24,WR,16,2,32,22,0.688,229,10.4,2,14,53.1,26,7.2,1.4,14.3,1
2014,Brandon Myers,TAM,29,TE,14,6,32,22,0.688,190,8.6,0,8,43.8,26,5.9,1.6,13.6,0
2014,Leon Washington,TEN,32,RB,16,0,31,22,0.71,159,7.2,2,8,32.3,25,5.1,1.4,9.9,3
2014,Luke Willson,SEA,24,TE,15,10,40,22,0.55,362,16.5,3,14,40,80,9.1,1.5,24.1,0
2014,Corey Brown,CAR,23,WR,13,3,36,21,0.583,296,14.1,2,12,50,47,8.2,1.6,22.8,3
2014,Brice Butler,OAK,24,WR,15,0,35,21,0.6,280,13.3,2,14,51.4,55,8,1.4,18.7,0
2014,Dan Herron,IND,25,RB,16,3,26,21,0.808,173,8.2,0,7,50,26,6.7,1.3,10.8,2
2014,Ronnie Hillman,DEN,23,RB,8,4,34,21,0.618,139,6.6,1,7,32.4,16,4.1,2.6,17.4,1
2014,Austin Seferian-Jenkins,TAM,22,TE,9,9,38,21,0.553,221,10.5,2,12,50,30,5.8,2.3,24.6,1
2014,Kenbrell Thompkins,2TM,26,WR,14,7,48,21,0.438,262,12.5,0,26,33.3,50,5.5,1.5,18.7,0
2014,Damien Williams,MIA,22,RB,16,0,27,21,0.778,187,8.9,1,13,63,32,6.9,1.3,11.7,0
2014,Toby Gerhart,JAX,27,RB,14,7,24,20,0.833,186,9.3,0,10,62.5,26,7.8,1.4,13.3,1
2014,Steven Jackson,ATL,31,RB,15,15,27,20,0.741,148,7.4,0,6,48.1,17,5.5,1.3,9.9,0
2014,Richard Rodgers,GNB,22,TE,16,5,30,20,0.667,225,11.3,2,10,50,43,7.5,1.3,14.1,0
2014,Ben Watson,NOR,34,TE,16,8,31,20,0.645,136,6.8,2,9,35.5,15,4.4,1.3,8.5,0
2014,Rhett Ellison,MIN,26,TE,16,13,26,19,0.731,208,10.9,1,12,61.5,40,8,1.2,13,0
2014,Ladarius Green,SDG,24,TE,14,4,25,19,0.76,226,11.9,0,12,60,28,9,1.4,16.1,0
2014,Derek Hagan,TEN,30,WR,16,3,34,19,0.559,254,13.4,1,10,35.3,38,7.5,1.2,15.9,0
2014,Kyle Juszczyk,BAL,23,RB,16,14,27,19,0.704,182,9.6,1,6,59.3,33,6.7,1.2,11.4,2
2014,Charles Sims,TAM,24,RB,8,0,27,19,0.704,190,10,0,7,37,24,7,2.4,23.8,2
2014,C.J. Spiller,BUF,27,RB,9,5,22,19,0.864,125,6.6,1,7,59.1,25,5.7,2.1,13.9,3
2014,Travis Benjamin,CLE,25,WR,16,0,46,18,0.391,314,17.4,3,14,37,43,6.8,1.1,19.6,2
2014,Jack Doyle,IND,24,TE,16,1,22,18,0.818,118,6.6,2,7,59.1,20,5.4,1.1,7.4,0
2014,Lance Dunbar,DAL,24,RB,16,0,22,18,0.818,217,12.1,0,12,59.1,40,9.9,1.1,13.6,0
2014,Garrett Graham,HOU,28,TE,11,9,28,18,0.643,197,10.9,1,10,50,26,7,1.6,17.9,0
2014,Chris Ivory,NYJ,26,RB,16,10,27,18,0.667,123,6.8,1,4,40.7,23,4.6,1.1,7.7,2
2014,Marcedes Lewis,JAX,30,TE,8,8,31,18,0.581,206,11.4,2,10,48.4,63,6.6,2.3,25.8,0
2014,Bruce Miller,SFO,27,RB,16,8,25,18,0.72,189,10.5,2,11,60,22,7.6,1.1,11.8,1
2014,Bishop Sankey,TEN,22,RB,16,9,23,18,0.783,133,7.4,0,5,47.8,18,5.8,1.1,8.3,2
2014,Zac Stacy,STL,23,RB,13,5,23,18,0.783,152,8.4,0,9,60.9,17,6.6,1.4,11.7,2
2014,James Starks,GNB,28,RB,16,0,29,18,0.621,140,7.8,0,6,34.5,28,4.8,1.1,8.8,1
2014,Andre Williams,NYG,22,RB,16,7,37,18,0.486,130,7.2,0,6,27,24,3.5,1.1,8.1,1
2014,Jim Dray,CLE,28,TE,16,8,27,17,0.63,242,14.2,1,12,51.9,31,9,1.1,15.1,0
2014,Alfred Morris,WAS,26,RB,16,16,26,17,0.654,155,9.1,0,8,38.5,26,6,1.1,9.7,2
2014,Latavius Murray,OAK,24,RB,15,3,23,17,0.739,143,8.4,0,3,30.4,46,6.2,1.1,9.5,1
2014,Brandon Tate,CIN,27,WR,16,4,26,17,0.654,193,11.4,1,12,53.8,50,7.4,1.1,12.1,2
2014,Nick Toon,NOR,26,WR,8,2,23,17,0.739,215,12.6,1,13,73.9,24,9.3,2.1,26.9,1
2014,Marquess Wilson,CHI,22,WR,7,6,32,17,0.531,140,8.2,1,7,40.6,17,4.4,2.4,20,0
2014,Bryce Brown,BUF,23,RB,7,2,25,16,0.64,176,11,0,8,60,40,7,2.3,25.1,1
2014,Knile Davis,KAN,23,RB,16,1,25,16,0.64,147,9.2,1,6,32,70,5.9,1,9.2,4
2014,Daniel Fells,NYG,31,TE,16,9,20,16,0.8,188,11.8,4,12,80,27,9.4,1,11.8,1
2014,Tre Mason,STL,21,RB,12,9,26,16,0.615,148,9.3,1,8,46.2,35,5.7,1.3,12.3,2
2014,Dennis Pitta,BAL,29,TE,3,3,21,16,0.762,125,7.8,0,7,61.9,24,6,5.3,41.7,0
2014,Dante Rosario,CHI,30,TE,16,3,22,16,0.727,116,7.3,0,3,45.5,22,5.3,1,7.3,1
2014,Robert Turbin,SEA,25,RB,16,3,20,16,0.8,186,11.6,2,9,65,34,9.3,1,11.6,1
2014,Albert Wilson,KAN,22,WR,12,2,28,16,0.571,260,16.3,0,12,53.6,48,9.3,1.3,21.7,0
2014,Donnie Avery,KAN,30,WR,6,3,26,15,0.577,176,11.7,0,8,50,27,6.8,2.5,29.3,1
2014,Alfred Blue,HOU,23,RB,16,3,18,15,0.833,113,7.5,1,7,66.7,22,6.3,0.9,7.1,0
2014,Corey Fuller,DET,24,WR,16,2,31,14,0.452,212,15.1,1,11,45.2,52,6.8,0.9,13.3,1
2014,Ted Ginn Jr.,ARI,29,WR,16,0,26,14,0.538,190,13.6,0,9,42.3,27,7.3,0.9,11.9,2
2014,Josh Hill,NOR,24,TE,16,3,20,14,0.7,176,12.6,5,9,60,37,8.8,0.9,11,0
2014,Brandon Lloyd,SFO,33,WR,14,3,35,14,0.4,294,21,1,11,37.1,80,8.4,1,21,0
2014,Lance Moore,PIT,31,WR,14,2,26,14,0.538,198,14.1,2,11,42.3,29,7.6,1,14.1,0
2014,Jacob Tamme,DEN,29,TE,15,0,28,14,0.5,109,7.8,2,4,39.3,26,3.9,0.9,7.3,1
2014,Gary Barnidge,CLE,29,TE,13,2,25,13,0.52,156,12,0,9,40,28,6.2,1,12,0
2014,Brenton Bersin,CAR,24,WR,15,1,20,13,0.65,151,11.6,1,11,65,29,7.6,0.9,10.1,2
2014,Doug Martin,TAM,25,RB,11,11,20,13,0.65,64,4.9,0,3,25,20,3.2,1.2,5.8,0
2014,Logan Paulsen,WAS,27,TE,16,12,16,13,0.813,78,6,1,2,50,16,4.9,0.8,4.9,1
2014,Antone Smith,ATL,29,RB,10,0,15,13,0.867,222,17.1,3,5,66.7,74,14.8,1.3,22.2,1
2014,Daniel Thomas,MIA,27,RB,12,0,19,13,0.684,121,9.3,0,8,47.4,25,6.4,1.1,10.1,1
2014,Justin Brown,PIT,23,WR,8,1,21,12,0.571,94,7.8,0,4,47.6,18,4.5,1.5,11.8,1
2014,Vincent Brown,OAK,25,WR,7,0,21,12,0.571,118,9.8,0,6,47.6,20,5.6,1.7,16.9,0
2014,Cooper Helfet,SEA,25,TE,10,2,24,12,0.5,185,15.4,2,9,41.7,36,7.7,1.2,18.5,0
